HSBC,267434,Resolved,3,02-05-2018,rkarnani
HSBC,267435,Resolved,3,02-05-2018,sfarisk
HSBC,267436,Resolved,3,02-05-2018,sfarisk
HSBC,267439,Resolved,3,02-05-2018,siakbar
HSBC,267441,Resolved,3,02-05-2018,UCMAPsync
HSBC,267442,Resolved,3,02-05-2018,UCMAPsync
HSBC,267443,Resolved,3,02-05-2018,UCMAPsync
HSBC,267445,Resolved,3,02-05-2018,UCMAPsync
HSBC,267446,Resolved,3,02-05-2018,UCMAPsync
HSBC,267493,Resolved,3,02-05-2018,UCMAPsync
HSBC,267494,Resolved,3,02-05-2018,UCMAPsync
HSBC,267495,Resolved,3,02-05-2018,UCMAPsync
HSBC,267505,Resolved,3,02-05-2018,rkarnani
HSBC,267506,Resolved,3,02-05-2018,UCMAPsync
HSBC,267507,Resolved,3,02-05-2018,rkarnani
HSBC,267508,Resolved,3,02-05-2018,UCMAPsync
HSBC,267511,Resolved,3,02-05-2018,UCMAPsync
HSBC,267519,Resolved,3,02-05-2018,UCMAPsync
HSBC,267522,Resolved,3,02-05-2018,schemath
HSBC,267525,Resolved,3,02-05-2018,UCMAPsync
HSBC,267526,Resolved,3,02-05-2018,UCMAPsync
HSBC,267535,Resolved,3,02-06-2018,sfarisk
HSBC,267538,Resolved,3,02-06-2018,genagara
HSBC,267537,Resolved,3,02-06-2018,genagara
HSBC,267550,Working,3,02-08-2018,sfarisk
HSBC,267552,Resolved,3,02-05-2018,schemath
HSBC,267555,Resolved,3,02-08-2018,siakbar
HSBC,267556,Resolved,3,02-07-2018,siakbar
HSBC,267557,Resolved,3,02-06-2018,genagara
HSBC,267558,Resolved,3,02-06-2018,genagara
HSBC,267559,Resolved,3,02-06-2018,genagara
HSBC,267567,Resolved,3,02-05-2018,siakbar
HSBC,267568,Resolved,3,02-05-2018,UCMAPsync
HSBC,267574,Resolved,3,02-05-2018,UCMAPsync
HSBC,267576,Resolved,3,02-06-2018,genagara
HSBC,267580,Resolved,3,02-05-2018,gkotapal
HSBC,267583,Resolved,3,02-05-2018,niveas
HSBC,267592,Resolved,3,02-05-2018,bholovko
HSBC,267593,Resolved,3,02-05-2018,ykapeliu
HSBC,267594,Resolved,3,02-05-2018,ykapeliu
HSBC,267600,Resolved,3,02-05-2018,ykapeliu
HSBC,267601,Resolved,3,02-06-2018,mohmohan
HSBC,267602,Resolved,3,02-05-2018,madziedz
HSBC,267603,Resolved,3,02-05-2018,kshtepa
HSBC,267605,Resolved,3,02-05-2018,rajuppal
HSBC,267606,Resolved,3,02-08-2018,gshravya
HSBC,267607,Resolved,3,02-05-2018,asyczews
HSBC,267609,Resolved,3,02-05-2018,niveas
HSBC,267610,Resolved,3,02-05-2018,gkotapal
HSBC,267615,Working,3,02-08-2018,mohmohan
HSBC,267621,Resolved,3,02-05-2018,madziedz
HSBC,267622,Resolved,3,02-05-2018,madziedz
HSBC,267623,Resolved,3,02-05-2018,bholovko
HSBC,267624,Resolved,3,02-05-2018,bholovko
HSBC,267628,Resolved,3,02-05-2018,mastylia
HSBC,267630,Working,3,02-06-2018,gshravya
HSBC,267631,Resolved,3,02-06-2018,kshtepa
HSBC,267632,Resolved,3,02-05-2018,ykapeliu
HSBC,267633,Resolved,3,02-05-2018,rajuppal
HSBC,267639,Resolved,3,02-05-2018,mastylia
HSBC,267646,Resolved,3,02-05-2018,gkotapal
HSBC,267654,Resolved,3,02-05-2018,asyczews
HSBC,267656,Resolved,3,02-05-2018,niveas
HSBC,267665,Resolved,3,02-05-2018,gkotapal
HSBC,267666,Resolved,3,02-05-2018,mastylia
HSBC,267670,Resolved,3,02-06-2018,bholovko
HSBC,267671,Working,3,02-08-2018,gshravya
HSBC,267674,Resolved,3,02-08-2018,asyczews
HSBC,267682,Resolved,3,02-05-2018,mastylia
HSBC,267685,Resolved,3,02-08-2018,gshravya
HSBC,267691,Resolved,3,02-05-2018,mohmohan
HSBC,267692,Resolved,3,02-05-2018,madziedz
HSBC,267708,Resolved,3,02-06-2018,rajuppal
HSBC,267710,Resolved,3,02-05-2018,rahulsah
HSBC,267734,Resolved,3,02-05-2018,kric
HSBC,267742,Resolved,3,02-05-2018,kric
HSBC,267743,Resolved,3,02-05-2018,kric
HSBC,267751,Resolved,3,02-05-2018,kric
HSBC,267764,Resolved,3,02-05-2018,kric
HSBC,267766,Resolved,3,02-05-2018,kric
HSBC,267768,Resolved,3,02-05-2018,kric
HSBC,267770,Resolved,3,02-05-2018,kric
HSBC,267778,Resolved,3,02-05-2018,kric
HSBC,267781,Resolved,3,02-05-2018,kric
HSBC,267782,Resolved,3,02-05-2018,kric
HSBC,267791,Resolved,3,02-05-2018,kric
HSBC,267790,Resolved,3,02-05-2018,kric
HSBC,267793,Resolved,3,02-05-2018,kric
HSBC,267794,Resolved,3,02-05-2018,kric
HSBC,267797,Resolved,3,02-05-2018,kric
HSBC,267799,Resolved,3,02-05-2018,kric
HSBC,267812,Resolved,3,02-05-2018,kric
HSBC,267813,Resolved,3,02-05-2018,kric
HSBC,267818,Resolved,3,02-05-2018,kric
HSBC,267821,Resolved,3,02-05-2018,kric
HSBC,267828,Resolved,3,02-05-2018,kric
HSBC,267829,Resolved,3,02-05-2018,kric
HSBC,267837,Resolved,3,02-05-2018,shrearor
HSBC,267836,Resolved,3,02-05-2018,shrearor
HSBC,267838,Resolved,3,02-06-2018,abvp
HSBC,267847,Resolved,3,02-06-2018,krisjosh
HSBC,267848,Resolved,3,02-06-2018,krisjosh
HSBC,267858,Resolved,3,02-06-2018,abvp
HSBC,267859,Resolved,3,02-06-2018,abvp
HSBC,267867,Resolved,3,02-08-2018,shrearor
HSBC,267871,Resolved,3,02-06-2018,abvp
HSBC,267879,Resolved,3,02-06-2018,abvp
HSBC,267881,Resolved,3,02-06-2018,abvp
HSBC,267882,Resolved,3,02-06-2018,krisjosh
HSBC,267884,Resolved,3,02-06-2018,krisjosh
HSBC,267908,Resolved,3,02-06-2018,UCMAPsync
HSBC,267914,Resolved,3,02-06-2018,UCMAPsync
HSBC,267915,Resolved,3,02-06-2018,UCMAPsync
HSBC,267916,Resolved,3,02-06-2018,UCMAPsync
HSBC,267917,Resolved,3,02-06-2018,UCMAPsync
HSBC,267928,Resolved,3,02-06-2018,UCMAPsync
HSBC,267927,Resolved,3,02-06-2018,UCMAPsync
HSBC,267933,Resolved,3,02-06-2018,abvp
HSBC,267946,Resolved,3,02-06-2018,abvp
HSBC,267947,Resolved,3,02-06-2018,UCMAPsync
HSBC,267949,Resolved,3,02-06-2018,sathravi
HSBC,267951,Resolved,3,02-06-2018,harsbhat
HSBC,267958,Resolved,3,02-06-2018,sfarisk
